time x -x y z
16.347 -0.13257 0.13257 0.141241 -0.2569
16.348 -0.132585 0.132585 0.141212 -0.256898
16.349 -0.132599 0.132599 0.141183 -0.256896
16.35 -0.132613 0.132613 0.141155 -0.256895
16.351 -0.132627 0.132627 0.141126 -0.256893
16.352 -0.132642 0.132642 0.141097 -0.256891
16.353 -0.132656 0.132656 0.141069 -0.256889
16.354 -0.13267 0.13267 0.14104 -0.256887
16.355 -0.132685 0.132685 0.141011 -0.256885
16.356 -0.132699 0.132699 0.140983 -0.256883
16.357 -0.132713 0.132713 0.140954 -0.256881
16.358 -0.132727 0.132727 0.140925 -0.25688
16.359 -0.132742 0.132742 0.140897 -0.256878
16.36 -0.132756 0.132756 0.140868 -0.256876
16.361 -0.13277 0.13277 0.140839 -0.256874
16.362 -0.132785 0.132785 0.140811 -0.256872
16.363 -0.132799 0.132799 0.140782 -0.25687
16.364 -0.132813 0.132813 0.140753 -0.256868
16.365 -0.132828 0.132828 0.140725 -0.256866
16.366 -0.132842 0.132842 0.140696 -0.256865
16.367 -0.132857 0.132857 0.140667 -0.256863
16.368 -0.132871 0.132871 0.140639 -0.256861
16.369 -0.132885 0.132885 0.14061 -0.256859
16.37 -0.1329 0.1329 0.140581 -0.256857
16.371 -0.132914 0.132914 0.140553 -0.256855
16.372 -0.132929 0.132929 0.140524 -0.256853
16.373 -0.132943 0.132943 0.140495 -0.256852
16.374 -0.132957 0.132957 0.140467 -0.25685
16.375 -0.132972 0.132972 0.140438 -0.256848
16.376 -0.132986 0.132986 0.140409 -0.256846
16.377 -0.133001 0.133001 0.140381 -0.256844
16.378 -0.133015 0.133015 0.140352 -0.256842
16.379 -0.133029 0.133029 0.140323 -0.25684
16.38 -0.133044 0.133044 0.140295 -0.256839
16.381 -0.133058 0.133058 0.140266 -0.256837
16.382 -0.133073 0.133073 0.140237 -0.256835
16.383 -0.133087 0.133087 0.140209 -0.256833
16.384 -0.133102 0.133102 0.14018 -0.256831
16.385 -0.133116 0.133116 0.140151 -0.256829
16.386 -0.133131 0.133131 0.140122 -0.256827
16.387 -0.133145 0.133145 0.140094 -0.256826
16.388 -0.13316 0.13316 0.140065 -0.256824
16.389 -0.133174 0.133174 0.140036 -0.256822
16.39 -0.133189 0.133189 0.140008 -0.25682
16.391 -0.133203 0.133203 0.139979 -0.256818
16.392 -0.133218 0.133218 0.13995 -0.256816
16.393 -0.133232 0.133232 0.139921 -0.256814
16.394 -0.133247 0.133247 0.139893 -0.256813
16.395 -0.133261 0.133261 0.139864 -0.256811
16.396 -0.133276 0.133276 0.139835 -0.256809
16.397 -0.13329 0.13329 0.139807 -0.256807
16.398 -0.133305 0.133305 0.139778 -0.256805
16.399 -0.13332 0.13332 0.139749 -0.256803
16.4 -0.133334 0.133334 0.13972 -0.256802
16.401 -0.133349 0.133349 0.139692 -0.2568
16.402 -0.133363 0.133363 0.139663 -0.256798
16.403 -0.133378 0.133378 0.139634 -0.256796
16.404 -0.133392 0.133392 0.139606 -0.256794
16.405 -0.133407 0.133407 0.139577 -0.256792
16.406 -0.133422 0.133422 0.139548 -0.256791
16.407 -0.133436 0.133436 0.139519 -0.256789
16.408 -0.133451 0.133451 0.139491 -0.256787
16.409 -0.133466 0.133466 0.139462 -0.256785
16.41 -0.13348 0.13348 0.139433 -0.256783
16.411 -0.133495 0.133495 0.139404 -0.256781
16.412 -0.133509 0.133509 0.139376 -0.25678
16.413 -0.133524 0.133524 0.139347 -0.256778
16.414 -0.133539 0.133539 0.139318 -0.256776
16.415 -0.133553 0.133553 0.139289 -0.256774
16.416 -0.133568 0.133568 0.139261 -0.256772
16.417 -0.133583 0.133583 0.139232 -0.25677
16.418 -0.133597 0.133597 0.139203 -0.256769
16.419 -0.133612 0.133612 0.139175 -0.256767
16.42 -0.133627 0.133627 0.139146 -0.256765
16.421 -0.133641 0.133641 0.139117 -0.256763
16.422 -0.133656 0.133656 0.139088 -0.256761
16.423 -0.133671 0.133671 0.13906 -0.256759
16.424 -0.133685 0.133685 0.139031 -0.256758
16.425 -0.1337 0.1337 0.139002 -0.256756
16.426 -0.133715 0.133715 0.138973 -0.256754
16.427 -0.133729 0.133729 0.138945 -0.256752
16.428 -0.133744 0.133744 0.138916 -0.25675
16.429 -0.133759 0.133759 0.138887 -0.256749
16.43 -0.133774 0.133774 0.138858 -0.256747
16.431 -0.133788 0.133788 0.138829 -0.256745
16.432 -0.133803 0.133803 0.138801 -0.256743
16.433 -0.133818 0.133818 0.138772 -0.256741
16.434 -0.133833 0.133833 0.138743 -0.256739
16.435 -0.133847 0.133847 0.138714 -0.256738
16.436 -0.133862 0.133862 0.138686 -0.256736
16.437 -0.133877 0.133877 0.138657 -0.256734
16.438 -0.133892 0.133892 0.138628 -0.256732
16.439 -0.133906 0.133906 0.138599 -0.25673
16.44 -0.133921 0.133921 0.138571 -0.256729
16.441 -0.133936 0.133936 0.138542 -0.256727
16.442 -0.133951 0.133951 0.138513 -0.256725
16.443 -0.133966 0.133966 0.138484 -0.256723
16.444 -0.13398 0.13398 0.138456 -0.256721
16.445 -0.133995 0.133995 0.138427 -0.25672
16.446 -0.13401 0.13401 0.138398 -0.256718
16.447 -0.134025 0.134025 0.138369 -0.256716
16.448 -0.13404 0.13404 0.13834 -0.256714
16.449 -0.134054 0.134054 0.138312 -0.256712
16.45 -0.134069 0.134069 0.138283 -0.256711
16.451 -0.134084 0.134084 0.138254 -0.256709
16.452 -0.134099 0.134099 0.138225 -0.256707
16.453 -0.134114 0.134114 0.138197 -0.256705
16.454 -0.134129 0.134129 0.138168 -0.256703
16.455 -0.134143 0.134143 0.138139 -0.256702
16.456 -0.134158 0.134158 0.13811 -0.2567
16.457 -0.134173 0.134173 0.138082 -0.256698
16.458 -0.134188 0.134188 0.138053 -0.256696
16.459 -0.134203 0.134203 0.138024 -0.256694
16.46 -0.134218 0.134218 0.137995 -0.256693
16.461 -0.134233 0.134233 0.137966 -0.256691
16.462 -0.134247 0.134247 0.137938 -0.256689
16.463 -0.134262 0.134262 0.137909 -0.256687
16.464 -0.134277 0.134277 0.13788 -0.256685
16.465 -0.134292 0.134292 0.137851 -0.256684
16.466 -0.134307 0.134307 0.137822 -0.256682
16.467 -0.134322 0.134322 0.137794 -0.25668
16.468 -0.134337 0.134337 0.137765 -0.256678
16.469 -0.134352 0.134352 0.137736 -0.256677
16.47 -0.134367 0.134367 0.137707 -0.256675
16.471 -0.134382 0.134382 0.137679 -0.256673
16.472 -0.134397 0.134397 0.13765 -0.256671
16.473 -0.134411 0.134411 0.137621 -0.256669
16.474 -0.134426 0.134426 0.137592 -0.256668
16.475 -0.134441 0.134441 0.137563 -0.256666
16.476 -0.134456 0.134456 0.137535 -0.256664
16.477 -0.134471 0.134471 0.137506 -0.256662
16.478 -0.134486 0.134486 0.137477 -0.256661
16.479 -0.134501 0.134501 0.137448 -0.256659
16.48 -0.134516 0.134516 0.137419 -0.256657
16.481 -0.134531 0.134531 0.137391 -0.256655
16.482 -0.134546 0.134546 0.137362 -0.256654
16.483 -0.134561 0.134561 0.137333 -0.256652
16.484 -0.134576 0.134576 0.137304 -0.25665
16.485 -0.134591 0.134591 0.137275 -0.256648
16.486 -0.134606 0.134606 0.137247 -0.256647
16.487 -0.134621 0.134621 0.137218 -0.256645
16.488 -0.134636 0.134636 0.137189 -0.256643
16.489 -0.134651 0.134651 0.13716 -0.256641
16.49 -0.134666 0.134666 0.137132 -0.256639
16.491 -0.134681 0.134681 0.137103 -0.256638
16.492 -0.134696 0.134696 0.137074 -0.256636
16.493 -0.134711 0.134711 0.137045 -0.256634
16.494 -0.134726 0.134726 0.137016 -0.256632
16.495 -0.134741 0.134741 0.136988 -0.256631
16.496 -0.134756 0.134756 0.136959 -0.256629
16.497 -0.134771 0.134771 0.13693 -0.256627
16.498 -0.134786 0.134786 0.136901 -0.256625
16.499 -0.134801 0.134801 0.136872 -0.256624
16.5 -0.134816 0.134816 0.136844 -0.256622
16.501 -0.134831 0.134831 0.136815 -0.25662
16.502 -0.134846 0.134846 0.136786 -0.256618
16.503 -0.134861 0.134861 0.136757 -0.256617
16.504 -0.134876 0.134876 0.136728 -0.256615
16.505 -0.134891 0.134891 0.1367 -0.256613
16.506 -0.134906 0.134906 0.136671 -0.256612
16.507 -0.134922 0.134922 0.136642 -0.25661
16.508 -0.134937 0.134937 0.136613 -0.256608
16.509 -0.134952 0.134952 0.136584 -0.256606
16.51 -0.134967 0.134967 0.136556 -0.256605
16.511 -0.134982 0.134982 0.136527 -0.256603
16.512 -0.134997 0.134997 0.136498 -0.256601
16.513 -0.135012 0.135012 0.136469 -0.256599
16.514 -0.135027 0.135027 0.13644 -0.256598
16.515 -0.135042 0.135042 0.136412 -0.256596
16.516 -0.135057 0.135057 0.136383 -0.256594
16.517 -0.135072 0.135072 0.136354 -0.256592
16.518 -0.135088 0.135088 0.136325 -0.256591
16.519 -0.135103 0.135103 0.136296 -0.256589
16.52 -0.135118 0.135118 0.136268 -0.256587
16.521 -0.135133 0.135133 0.136239 -0.256586
16.522 -0.135148 0.135148 0.13621 -0.256584
16.523 -0.135163 0.135163 0.136181 -0.256582
16.524 -0.135178 0.135178 0.136152 -0.25658
16.525 -0.135193 0.135193 0.136124 -0.256579
16.526 -0.135209 0.135209 0.136095 -0.256577
16.527 -0.135224 0.135224 0.136066 -0.256575
16.528 -0.135239 0.135239 0.136037 -0.256574
16.529 -0.135254 0.135254 0.136008 -0.256572
16.53 -0.135269 0.135269 0.13598 -0.25657
16.531 -0.135284 0.135284 0.135951 -0.256568
16.532 -0.135299 0.135299 0.135922 -0.256567
16.533 -0.135315 0.135315 0.135893 -0.256565
16.534 -0.13533 0.13533 0.135864 -0.256563
16.535 -0.135345 0.135345 0.135836 -0.256562
16.536 -0.13536 0.13536 0.135807 -0.25656
16.537 -0.135375 0.135375 0.135778 -0.256558
16.538 -0.13539 0.13539 0.135749 -0.256556
16.539 -0.135406 0.135406 0.13572 -0.256555
16.54 -0.135421 0.135421 0.135692 -0.256553
16.541 -0.135436 0.135436 0.135663 -0.256551
16.542 -0.135451 0.135451 0.135634 -0.25655
16.543 -0.135466 0.135466 0.135605 -0.256548
16.544 -0.135482 0.135482 0.135576 -0.256546
16.545 -0.135497 0.135497 0.135548 -0.256545
16.546 -0.135512 0.135512 0.135519 -0.256543
16.547 -0.135527 0.135527 0.13549 -0.256541
16.548 -0.135542 0.135542 0.135461 -0.256539
16.549 -0.135558 0.135558 0.135432 -0.256538
16.55 -0.135573 0.135573 0.135404 -0.256536
16.551 -0.135588 0.135588 0.135375 -0.256534
16.552 -0.135603 0.135603 0.135346 -0.256533
16.553 -0.135619 0.135619 0.135317 -0.256531
16.554 -0.135634 0.135634 0.135288 -0.256529
16.555 -0.135649 0.135649 0.13526 -0.256528
16.556 -0.135664 0.135664 0.135231 -0.256526
16.557 -0.135679 0.135679 0.135202 -0.256524
16.558 -0.135695 0.135695 0.135173 -0.256523
16.559 -0.13571 0.13571 0.135145 -0.256521
16.56 -0.135725 0.135725 0.135116 -0.256519
16.561 -0.13574 0.13574 0.135087 -0.256518
16.562 -0.135756 0.135756 0.135058 -0.256516
16.563 -0.135771 0.135771 0.135029 -0.256514
16.564 -0.135786 0.135786 0.135001 -0.256513
16.565 -0.135802 0.135802 0.134972 -0.256511
16.566 -0.135817 0.135817 0.134943 -0.256509
16.567 -0.135832 0.135832 0.134914 -0.256508
16.568 -0.135847 0.135847 0.134885 -0.256506
16.569 -0.135863 0.135863 0.134857 -0.256504
16.57 -0.135878 0.135878 0.134828 -0.256503
16.571 -0.135893 0.135893 0.134799 -0.256501
16.572 -0.135908 0.135908 0.13477 -0.256499
16.573 -0.135924 0.135924 0.134741 -0.256498
16.574 -0.135939 0.135939 0.134713 -0.256496
16.575 -0.135954 0.135954 0.134684 -0.256494
16.576 -0.13597 0.13597 0.134655 -0.256493
16.577 -0.135985 0.135985 0.134626 -0.256491
16.578 -0.136 0.136 0.134598 -0.256489
16.579 -0.136015 0.136015 0.134569 -0.256488
16.58 -0.136031 0.136031 0.13454 -0.256486
16.581 -0.136046 0.136046 0.134511 -0.256484
16.582 -0.136061 0.136061 0.134482 -0.256483
16.583 -0.136077 0.136077 0.134454 -0.256481
16.584 -0.136092 0.136092 0.134425 -0.256479
16.585 -0.136107 0.136107 0.134396 -0.256478
16.586 -0.136123 0.136123 0.134367 -0.256476
16.587 -0.136138 0.136138 0.134339 -0.256475
16.588 -0.136153 0.136153 0.13431 -0.256473
16.589 -0.136169 0.136169 0.134281 -0.256471
16.59 -0.136184 0.136184 0.134252 -0.25647
16.591 -0.136199 0.136199 0.134223 -0.256468
16.592 -0.136215 0.136215 0.134195 -0.256466
16.593 -0.13623 0.13623 0.134166 -0.256465
16.594 -0.136245 0.136245 0.134137 -0.256463
16.595 -0.136261 0.136261 0.134108 -0.256461
16.596 -0.136276 0.136276 0.13408 -0.25646
16.597 -0.136291 0.136291 0.134051 -0.256458
16.598 -0.136307 0.136307 0.134022 -0.256457
16.599 -0.136322 0.136322 0.133993 -0.256455
16.6 -0.136337 0.136337 0.133964 -0.256453
16.601 -0.136353 0.136353 0.133936 -0.256452
16.602 -0.136368 0.136368 0.133907 -0.25645
16.603 -0.136384 0.136384 0.133878 -0.256448
16.604 -0.136399 0.136399 0.133849 -0.256447
16.605 -0.136414 0.136414 0.133821 -0.256445
16.606 -0.13643 0.13643 0.133792 -0.256444
16.607 -0.136445 0.136445 0.133763 -0.256442
16.608 -0.13646 0.13646 0.133734 -0.25644
16.609 -0.136476 0.136476 0.133706 -0.256439
16.61 -0.136491 0.136491 0.133677 -0.256437
16.611 -0.136507 0.136507 0.133648 -0.256436
16.612 -0.136522 0.136522 0.133619 -0.256434
16.613 -0.136537 0.136537 0.133591 -0.256432
16.614 -0.136553 0.136553 0.133562 -0.256431
16.615 -0.136568 0.136568 0.133533 -0.256429
16.616 -0.136584 0.136584 0.133504 -0.256428
16.617 -0.136599 0.136599 0.133476 -0.256426
16.618 -0.136614 0.136614 0.133447 -0.256424
16.619 -0.13663 0.13663 0.133418 -0.256423
16.62 -0.136645 0.136645 0.133389 -0.256421
16.621 -0.136661 0.136661 0.133361 -0.25642
16.622 -0.136676 0.136676 0.133332 -0.256418
16.623 -0.136691 0.136691 0.133303 -0.256416
16.624 -0.136707 0.136707 0.133274 -0.256415
16.625 -0.136722 0.136722 0.133246 -0.256413
16.626 -0.136738 0.136738 0.133217 -0.256412
16.627 -0.136753 0.136753 0.133188 -0.25641
16.628 -0.136768 0.136768 0.133159 -0.256408
16.629 -0.136784 0.136784 0.133131 -0.256407
16.63 -0.136799 0.136799 0.133102 -0.256405
16.631 -0.136815 0.136815 0.133073 -0.256404
16.632 -0.13683 0.13683 0.133044 -0.256402
16.633 -0.136846 0.136846 0.133016 -0.256401
16.634 -0.136861 0.136861 0.132987 -0.256399
16.635 -0.136876 0.136876 0.132958 -0.256397
16.636 -0.136892 0.136892 0.132929 -0.256396
16.637 -0.136907 0.136907 0.132901 -0.256394
16.638 -0.136923 0.136923 0.132872 -0.256393
16.639 -0.136938 0.136938 0.132843 -0.256391
16.64 -0.136954 0.136954 0.132814 -0.25639
16.641 -0.136969 0.136969 0.132786 -0.256388
16.642 -0.136985 0.136985 0.132757 -0.256386
16.643 -0.137 0.137 0.132728 -0.256385
16.644 -0.137015 0.137015 0.1327 -0.256383
16.645 -0.137031 0.137031 0.132671 -0.256382
16.646 -0.137046 0.137046 0.132642 -0.25638
16.647 -0.137062 0.137062 0.132613 -0.256379
16.648 -0.137077 0.137077 0.132585 -0.256377
16.649 -0.137093 0.137093 0.132556 -0.256375
16.65 -0.137108 0.137108 0.132527 -0.256374
16.651 -0.137124 0.137124 0.132499 -0.256372
16.652 -0.137139 0.137139 0.13247 -0.256371
16.653 -0.137155 0.137155 0.132441 -0.256369
16.654 -0.13717 0.13717 0.132412 -0.256368
16.655 -0.137186 0.137186 0.132384 -0.256366
16.656 -0.137201 0.137201 0.132355 -0.256365
16.657 -0.137217 0.137217 0.132326 -0.256363
16.658 -0.137232 0.137232 0.132298 -0.256362
16.659 -0.137247 0.137247 0.132269 -0.25636
16.66 -0.137263 0.137263 0.13224 -0.256358
16.661 -0.137278 0.137278 0.132211 -0.256357
16.662 -0.137294 0.137294 0.132183 -0.256355
16.663 -0.137309 0.137309 0.132154 -0.256354
16.664 -0.137325 0.137325 0.132125 -0.256352
16.665 -0.13734 0.13734 0.132097 -0.256351
16.666 -0.137356 0.137356 0.132068 -0.256349
16.667 -0.137371 0.137371 0.132039 -0.256348
16.668 -0.137387 0.137387 0.13201 -0.256346
16.669 -0.137402 0.137402 0.131982 -0.256345
16.67 -0.137418 0.137418 0.131953 -0.256343
16.671 -0.137433 0.137433 0.131924 -0.256342
16.672 -0.137449 0.137449 0.131896 -0.25634
16.673 -0.137464 0.137464 0.131867 -0.256339
16.674 -0.13748 0.13748 0.131838 -0.256337
16.675 -0.137495 0.137495 0.13181 -0.256336
16.676 -0.137511 0.137511 0.131781 -0.256334
16.677 -0.137526 0.137526 0.131752 -0.256332
16.678 -0.137542 0.137542 0.131724 -0.256331
16.679 -0.137557 0.137557 0.131695 -0.256329
16.68 -0.137573 0.137573 0.131666 -0.256328
16.681 -0.137588 0.137588 0.131638 -0.256326
16.682 -0.137604 0.137604 0.131609 -0.256325
16.683 -0.137619 0.137619 0.13158 -0.256323
16.684 -0.137635 0.137635 0.131552 -0.256322
16.685 -0.137651 0.137651 0.131523 -0.25632
16.686 -0.137666 0.137666 0.131494 -0.256319
16.687 -0.137682 0.137682 0.131466 -0.256317
16.688 -0.137697 0.137697 0.131437 -0.256316
16.689 -0.137713 0.137713 0.131408 -0.256314
16.69 -0.137728 0.137728 0.131379 -0.256313
16.691 -0.137744 0.137744 0.131351 -0.256311
16.692 -0.137759 0.137759 0.131322 -0.25631
16.693 -0.137775 0.137775 0.131294 -0.256308
16.694 -0.13779 0.13779 0.131265 -0.256307
16.695 -0.137806 0.137806 0.131236 -0.256305
16.696 -0.137821 0.137821 0.131208 -0.256304
16.697 -0.137837 0.137837 0.131179 -0.256302
16.698 -0.137852 0.137852 0.13115 -0.256301
16.699 -0.137868 0.137868 0.131122 -0.2563
16.7 -0.137883 0.137883 0.131093 -0.256298
16.701 -0.137899 0.137899 0.131064 -0.256297
16.702 -0.137915 0.137915 0.131036 -0.256295
16.703 -0.13793 0.13793 0.131007 -0.256294
16.704 -0.137946 0.137946 0.130978 -0.256292
16.705 -0.137961 0.137961 0.13095 -0.256291
16.706 -0.137977 0.137977 0.130921 -0.256289
16.707 -0.137992 0.137992 0.130892 -0.256288
16.708 -0.138008 0.138008 0.130864 -0.256286
16.709 -0.138023 0.138023 0.130835 -0.256285
16.71 -0.138039 0.138039 0.130807 -0.256283
16.711 -0.138055 0.138055 0.130778 -0.256282
16.712 -0.13807 0.13807 0.130749 -0.25628
16.713 -0.138086 0.138086 0.130721 -0.256279
16.714 -0.138101 0.138101 0.130692 -0.256277
16.715 -0.138117 0.138117 0.130663 -0.256276
16.716 -0.138132 0.138132 0.130635 -0.256275
16.717 -0.138148 0.138148 0.130606 -0.256273
16.718 -0.138163 0.138163 0.130577 -0.256272
16.719 -0.138179 0.138179 0.130549 -0.25627
16.72 -0.138195 0.138195 0.13052 -0.256269
16.721 -0.13821 0.13821 0.130492 -0.256267
16.722 -0.138226 0.138226 0.130463 -0.256266
16.723 -0.138241 0.138241 0.130434 -0.256264
16.724 -0.138257 0.138257 0.130406 -0.256263
16.725 -0.138272 0.138272 0.130377 -0.256262
16.726 -0.138288 0.138288 0.130349 -0.25626
16.727 -0.138303 0.138303 0.13032 -0.256259
16.728 -0.138319 0.138319 0.130291 -0.256257
16.729 -0.138335 0.138335 0.130263 -0.256256
16.73 -0.13835 0.13835 0.130234 -0.256254
16.731 -0.138366 0.138366 0.130206 -0.256253
16.732 -0.138381 0.138381 0.130177 -0.256251
16.733 -0.138397 0.138397 0.130148 -0.25625
16.734 -0.138412 0.138412 0.13012 -0.256249
16.735 -0.138428 0.138428 0.130091 -0.256247
16.736 -0.138444 0.138444 0.130063 -0.256246
16.737 -0.138459 0.138459 0.130034 -0.256244
16.738 -0.138475 0.138475 0.130005 -0.256243
16.739 -0.13849 0.13849 0.129977 -0.256241
16.74 -0.138506 0.138506 0.129948 -0.25624
16.741 -0.138522 0.138522 0.12992 -0.256239
16.742 -0.138537 0.138537 0.129891 -0.256237
16.743 -0.138553 0.138553 0.129863 -0.256236
16.744 -0.138568 0.138568 0.129834 -0.256234
16.745 -0.138584 0.138584 0.129805 -0.256233
16.746 -0.138599 0.138599 0.129777 -0.256232
16.747 -0.138615 0.138615 0.129748 -0.25623
16.748 -0.138631 0.138631 0.12972 -0.256229
16.749 -0.138646 0.138646 0.129691 -0.256227
16.75 -0.138662 0.138662 0.129663 -0.256226
16.751 -0.138677 0.138677 0.129634 -0.256225
16.752 -0.138693 0.138693 0.129605 -0.256223
16.753 -0.138709 0.138709 0.129577 -0.256222
16.754 -0.138724 0.138724 0.129548 -0.25622
16.755 -0.13874 0.13874 0.12952 -0.256219
16.756 -0.138755 0.138755 0.129491 -0.256218
16.757 -0.138771 0.138771 0.129463 -0.256216
16.758 -0.138787 0.138787 0.129434 -0.256215
16.759 -0.138802 0.138802 0.129406 -0.256213
16.76 -0.138818 0.138818 0.129377 -0.256212
16.761 -0.138833 0.138833 0.129349 -0.256211
16.762 -0.138849 0.138849 0.12932 -0.256209
16.763 -0.138865 0.138865 0.129291 -0.256208
16.764 -0.13888 0.13888 0.129263 -0.256206
16.765 -0.138896 0.138896 0.129234 -0.256205
16.766 -0.138911 0.138911 0.129206 -0.256204
16.767 -0.138927 0.138927 0.129177 -0.256202
16.768 -0.138942 0.138942 0.129149 -0.256201
16.769 -0.138958 0.138958 0.12912 -0.2562
16.77 -0.138974 0.138974 0.129092 -0.256198
16.771 -0.138989 0.138989 0.129063 -0.256197
16.772 -0.139005 0.139005 0.129035 -0.256195
16.773 -0.13902 0.13902 0.129006 -0.256194
16.774 -0.139036 0.139036 0.128978 -0.256193
16.775 -0.139052 0.139052 0.128949 -0.256191
16.776 -0.139067 0.139067 0.128921 -0.25619
16.777 -0.139083 0.139083 0.128892 -0.256189
16.778 -0.139099 0.139099 0.128864 -0.256187
16.779 -0.139114 0.139114 0.128835 -0.256186
16.78 -0.13913 0.13913 0.128807 -0.256185
16.781 -0.139145 0.139145 0.128778 -0.256183
16.782 -0.139161 0.139161 0.12875 -0.256182
16.783 -0.139177 0.139177 0.128721 -0.256181
16.784 -0.139192 0.139192 0.128693 -0.256179
16.785 -0.139208 0.139208 0.128664 -0.256178
16.786 -0.139223 0.139223 0.128636 -0.256176
16.787 -0.139239 0.139239 0.128607 -0.256175
16.788 -0.139255 0.139255 0.128579 -0.256174
16.789 -0.13927 0.13927 0.12855 -0.256172
16.79 -0.139286 0.139286 0.128522 -0.256171
16.791 -0.139301 0.139301 0.128493 -0.25617
16.792 -0.139317 0.139317 0.128465 -0.256168
16.793 -0.139333 0.139333 0.128436 -0.256167
16.794 -0.139348 0.139348 0.128408 -0.256166
16.795 -0.139364 0.139364 0.128379 -0.256164
16.796 -0.139379 0.139379 0.128351 -0.256163
16.797 -0.139395 0.139395 0.128322 -0.256162
16.798 -0.139411 0.139411 0.128294 -0.25616
16.799 -0.139426 0.139426 0.128265 -0.256159
16.8 -0.139442 0.139442 0.128237 -0.256158
16.801 -0.139457 0.139457 0.128209 -0.256156
16.802 -0.139473 0.139473 0.12818 -0.256155
16.803 -0.139489 0.139489 0.128152 -0.256154
16.804 -0.139504 0.139504 0.128123 -0.256153
16.805 -0.13952 0.13952 0.128095 -0.256151
16.806 -0.139535 0.139535 0.128066 -0.25615
16.807 -0.139551 0.139551 0.128038 -0.256149
16.808 -0.139567 0.139567 0.128009 -0.256147
16.809 -0.139582 0.139582 0.127981 -0.256146
16.81 -0.139598 0.139598 0.127953 -0.256145
16.811 -0.139613 0.139613 0.127924 -0.256143
16.812 -0.139629 0.139629 0.127896 -0.256142
16.813 -0.139645 0.139645 0.127867 -0.256141
16.814 -0.13966 0.13966 0.127839 -0.256139
16.815 -0.139676 0.139676 0.12781 -0.256138
16.816 -0.139691 0.139691 0.127782 -0.256137
16.817 -0.139707 0.139707 0.127753 -0.256135
16.818 -0.139723 0.139723 0.127725 -0.256134
16.819 -0.139738 0.139738 0.127697 -0.256133
16.82 -0.139754 0.139754 0.127668 -0.256132
16.821 -0.139769 0.139769 0.12764 -0.25613
